,DB12582,1437,-1,编号,数字部分,新编号
62814,DB11831,6515,-1,401,11831,401
62815,DB11831,2730,1,401,11831,401
62816,DB11831,7128,1,401,11831,401
62817,DB11831,6731,-1,401,11831,401
62818,DB11831,25828,1,401,11831,401
62819,DB11831,1066,1,401,11831,401
62820,DB11831,1736,-1,401,11831,401
62821,DB11831,5327,1,401,11831,401
62822,DB11831,2994,-1,401,11831,401
62823,DB11831,26268,-1,401,11831,401
62824,DB11831,2959,1,401,11831,401
62825,DB11831,51755,-1,401,11831,401
62826,DB11831,760,-1,401,11831,401
62827,DB11831,8644,1,401,11831,401
62828,DB11831,3575,1,401,11831,401
62829,DB11831,1959,-1,401,11831,401
62830,DB11831,4312,1,401,11831,401
62831,DB11831,1514,1,401,11831,401
62832,DB11831,6649,1,401,11831,401
62833,DB11590,8976,-1,394,11590,394
62834,DB11590,4191,-1,394,11590,394
62835,DB11590,5127,-1,394,11590,394
62836,DB11590,8324,-1,394,11590,394
62837,DB11590,51167,1,394,11590,394
62838,DB11590,53826,-1,394,11590,394
62839,DB11590,23451,-1,394,11590,394
62840,DB11590,55500,1,394,11590,394
62841,DB11590,29094,-1,394,11590,394
62842,DB11590,5286,1,394,11590,394
62843,DB11590,867,-1,394,11590,394
62844,DB11590,10769,1,394,11590,394
62845,DB11590,2539,-1,394,11590,394
62846,DB11590,3162,1,394,11590,394
62847,DB11590,79648,1,394,11590,394
62848,DB11590,5351,-1,394,11590,394
62849,DB11590,4215,-1,394,11590,394
62850,DB11590,57556,-1,394,11590,394
62851,DB11590,23064,-1,394,11590,394
62852,DB11590,51065,1,394,11590,394
62853,DB11590,58473,-1,394,11590,394
62854,DB11590,11215,1,394,11590,394
62855,DB11590,10767,1,394,11590,394
62856,DB11590,2744,1,394,11590,394
62857,DB11590,10725,-1,394,11590,394
62858,DB11590,23063,-1,394,11590,394
62859,DB11590,11184,-1,394,11590,394
62860,DB11590,7332,-1,394,11590,394
62861,DB11590,1787,-1,394,11590,394
62862,DB11590,8694,-1,394,11590,394
62863,DB11590,140597,-1,394,11590,394
62864,DB11590,84302,-1,394,11590,394
62865,DB11590,64860,1,394,11590,394
62866,DB11590,10643,-1,394,11590,394
62867,DB11590,514,1,394,11590,394
62868,DB11590,54880,-1,394,11590,394
62869,DB11590,51477,-1,394,11590,394
62870,DB11590,54797,-1,394,11590,394
62871,DB11590,2946,-1,394,11590,394
62872,DB11590,10330,-1,394,11590,394
62873,DB11590,8826,-1,394,11590,394
62874,DB11590,9581,1,394,11590,394
62875,DB11590,1108,-1,394,11590,394
62876,DB11590,10447,1,394,11590,394
62877,DB11590,51195,-1,394,11590,394
62878,DB11590,56886,-1,394,11590,394
62879,DB11590,1298,-1,394,11590,394
62880,DB11590,2788,-1,394,11590,394
62881,DB11590,211,-1,394,11590,394
62882,DB11590,9728,-1,394,11590,394
62883,DB11590,79884,1,394,11590,394
62884,DB11590,324,1,394,11590,394
62885,DB11590,8131,-1,394,11590,394
62886,DB11590,3491,1,394,11590,394
62887,DB11590,7086,-1,394,11590,394
62888,DB11590,9774,1,394,11590,394
62889,DB11590,11103,1,394,11590,394
62890,DB11590,9935,1,394,11590,394
62891,DB11590,3485,-1,394,11590,394
62892,DB11590,10693,1,394,11590,394
62893,DB11590,26273,1,394,11590,394
62894,DB11590,3092,-1,394,11590,394
62895,DB11590,387707,-1,394,11590,394
62896,DB11590,57110,-1,394,11590,394
62897,DB11590,57863,-1,394,11590,394
62898,DB11590,57338,-1,394,11590,394
62899,DB11590,2535,-1,394,11590,394
62900,DB11590,5796,1,394,11590,394
62901,DB11590,5332,-1,394,11590,394
62902,DB11590,23765,-1,394,11590,394
62903,DB11590,23221,-1,394,11590,394
62904,DB11590,10493,-1,394,11590,394
62905,DB11590,2200,-1,394,11590,394
62906,DB11590,23085,-1,394,11590,394
62907,DB11590,3115,-1,394,11590,394
62908,DB11590,1630,1,394,11590,394
62909,DB11590,8411,-1,394,11590,394
62910,DB11590,3597,-1,394,11590,394
62911,DB11590,5786,-1,394,11590,394
62912,DB11590,290,-1,394,11590,394
62913,DB11590,26115,-1,394,11590,394
62914,DB11590,6422,-1,394,11590,394
62915,DB11590,23001,1,394,11590,394
62916,DB11590,23008,-1,394,11590,394
62917,DB11590,4867,1,394,11590,394
62918,DB11590,6576,-1,394,11590,394
62919,DB11590,1495,-1,394,11590,394
62920,DB11590,2962,-1,394,11590,394
62921,DB11590,11278,1,394,11590,394
62922,DB11590,547,-1,394,11590,394
62923,DB11590,9261,-1,394,11590,394
62924,DB11590,23360,-1,394,11590,394
62925,DB11590,56648,-1,394,11590,394
62926,DB11590,546,-1,394,11590,394
62927,DB11590,10801,-1,394,11590,394
62928,DB11590,54985,-1,394,11590,394
62929,DB11590,2537,-1,394,11590,394
62930,DB11590,26523,-1,394,11590,394
62931,DB11590,25879,1,394,11590,394
62932,DB11590,54826,1,394,11590,394
62933,DB11590,59339,-1,394,11590,394
62934,DB11590,5230,-1,394,11590,394
62935,DB11590,83442,-1,394,11590,394
62936,DB11590,54477,-1,394,11590,394
62937,DB11590,149986,-1,394,11590,394
62938,DB11590,5775,1,394,11590,394
62939,DB11590,9219,-1,394,11590,394
62940,DB11590,57613,-1,394,11590,394
62941,DB11590,80339,-1,394,11590,394
62942,DB11590,2762,-1,394,11590,394
62943,DB11590,7408,-1,394,11590,394
62944,DB11590,10600,1,394,11590,394
62945,DB11590,10735,1,394,11590,394
62946,DB11590,9143,-1,394,11590,394
62947,DB11590,113146,-1,394,11590,394
62948,DB11590,2353,1,394,11590,394
62949,DB11590,388886,-1,394,11590,394
62950,DB11590,84059,1,394,11590,394
62951,DB11590,9516,-1,394,11590,394
62952,DB11590,26512,1,394,11590,394
62953,DB11590,11007,-1,394,11590,394
62954,DB11590,89795,1,394,11590,394
62955,DB11590,4134,-1,394,11590,394
62956,DB11590,7681,-1,394,11590,394
62957,DB11590,56934,1,394,11590,394
62958,DB11590,10443,1,394,11590,394
62959,DB11590,6494,-1,394,11590,394
62960,DB11590,3727,-1,394,11590,394
62961,DB11590,2161,-1,394,11590,394
62962,DB11590,11264,-1,394,11590,394
62963,DB11590,28996,-1,394,11590,394
62964,DB11590,2027,-1,394,11590,394
62965,DB11590,5836,-1,394,11590,394
62966,DB11590,9813,-1,394,11590,394
62967,DB11590,5121,1,394,11590,394
62968,DB11590,6713,-1,394,11590,394
62969,DB11590,23301,-1,394,11590,394
62970,DB11590,5033,-1,394,11590,394
62971,DB11590,10518,-1,394,11590,394
62972,DB11590,22868,1,394,11590,394
62973,DB11590,115817,-1,394,11590,394
62974,DB11590,23317,-1,394,11590,394
62975,DB11590,29855,-1,394,11590,394
62976,DB11590,55696,-1,394,11590,394
62977,DB11590,57634,-1,394,11590,394
62978,DB11590,54881,-1,394,11590,394
62979,DB11590,10498,-1,394,11590,394
62980,DB11590,6671,-1,394,11590,394
62981,DB11590,23389,1,394,11590,394
62982,DB11590,9120,1,394,11590,394
62983,DB11590,25966,-1,394,11590,394
62984,DB11590,140710,1,394,11590,394
62985,DB11590,3338,-1,394,11590,394
62986,DB11590,51104,1,394,11590,394
62987,DB11590,405,-1,394,11590,394
62988,DB11590,1718,-1,394,11590,394
62989,DB11590,6405,-1,394,11590,394
62990,DB11590,54996,-1,394,11590,394
62991,DB11590,904,-1,394,11590,394
62992,DB11590,10370,1,394,11590,394
62993,DB11590,79612,-1,394,11590,394
62994,DB11590,79843,-1,394,11590,394
62995,DB11590,10397,-1,394,11590,394
62996,DB11590,55088,-1,394,11590,394
62997,DB11590,905,1,394,11590,394
62998,DB11590,51290,1,394,11590,394
62999,DB11590,5094,-1,394,11590,394
63000,DB11590,3315,1,394,11590,394
63001,DB11590,2354,1,394,11590,394
63002,DB11590,64943,-1,394,11590,394
63003,DB11590,9440,1,394,11590,394
63004,DB11590,9857,-1,394,11590,394
63005,DB11590,24148,-1,394,11590,394
63006,DB11590,9673,1,394,11590,394
63007,DB11590,10150,-1,394,11590,394
63008,DB11590,26470,-1,394,11590,394
63009,DB11590,25854,-1,394,11590,394
63010,DB11590,230,-1,394,11590,394
63011,DB11590,51621,-1,394,11590,394
63012,DB11590,10763,-1,394,11590,394
63013,DB11590,5442,-1,394,11590,394
63014,DB11590,6019,-1,394,11590,394
63015,DB11590,10097,-1,394,11590,394
63016,DB11590,23122,1,394,11590,394
63017,DB11590,22824,1,394,11590,394
63018,DB11590,28999,1,394,11590,394
63019,DB11590,55268,-1,394,11590,394
63020,DB11590,5108,-1,394,11590,394
63021,DB11590,55127,-1,394,11590,394
63022,DB11590,6515,-1,394,11590,394
63023,DB11590,55320,-1,394,11590,394
63024,DB11590,6319,-1,394,11590,394
63025,DB11590,6907,-1,394,11590,394
63026,DB11590,26355,-1,394,11590,394
63027,DB11590,7003,-1,394,11590,394
63028,DB11590,3428,-1,394,11590,394
63029,DB11590,7398,-1,394,11590,394
63030,DB11590,24138,1,394,11590,394
63031,DB11590,55233,-1,394,11590,394
63032,DB11590,6653,-1,394,11590,394
63033,DB11590,6236,1,394,11590,394
63034,DB11590,10155,-1,394,11590,394
63035,DB11590,5163,-1,394,11590,394
63036,DB11590,51230,1,394,11590,394
63037,DB11590,400961,-1,394,11590,394
63038,DB11590,7403,-1,394,11590,394
63039,DB11590,81839,-1,394,11590,394
63040,DB11590,55333,-1,394,11590,394
63041,DB11590,975,-1,394,11590,394
63042,DB11590,6382,-1,394,11590,394
63043,DB11590,8614,-1,394,11590,394
63044,DB11590,10000,-1,394,11590,394
63045,DB11590,93974,-1,394,11590,394
63046,DB11590,3070,1,394,11590,394
63047,DB11590,55779,1,394,11590,394
63048,DB11590,10634,-1,394,11590,394
63049,DB11590,6676,-1,394,11590,394
63050,DB11590,9863,-1,394,11590,394
63051,DB11590,9466,-1,394,11590,394
63052,DB11590,81539,-1,394,11590,394
63053,DB11590,1191,-1,394,11590,394
63054,DB11590,5190,-1,394,11590,394
63055,DB11590,125,-1,394,11590,394
63056,DB11590,54891,1,394,11590,394
63057,DB11590,10163,-1,394,11590,394
63058,DB11590,3106,-1,394,11590,394
63059,DB11590,79085,-1,394,11590,394
63060,DB11590,79948,-1,394,11590,394
63061,DB11590,1849,-1,394,11590,394
63062,DB11590,5290,1,394,11590,394
63063,DB11590,151050,1,394,11590,394
63064,DB11590,4744,-1,394,11590,394
63065,DB11590,1431,-1,394,11590,394
63066,DB11590,83734,1,394,11590,394
63067,DB11590,287,1,394,11590,394
63068,DB11590,92342,1,394,11590,394
63069,DB11590,6880,1,394,11590,394
63070,DB11590,23492,-1,394,11590,394
63071,DB11590,4644,-1,394,11590,394
63072,DB11590,140885,-1,394,11590,394
63073,DB11590,80006,1,394,11590,394
63074,DB11590,25793,-1,394,11590,394
63075,DB11590,10250,-1,394,11590,394
63076,DB11590,55102,-1,394,11590,394
63077,DB11590,482,-1,394,11590,394
63078,DB11590,60485,-1,394,11590,394
63079,DB11590,85476,1,394,11590,394
63080,DB11590,5216,-1,394,11590,394
63081,DB11590,9815,-1,394,11590,394
63082,DB11590,7137,-1,394,11590,394
63083,DB11590,29078,1,394,11590,394
63084,DB11590,64097,-1,394,11590,394
63085,DB11590,124801,-1,394,11590,394
63086,DB11590,23524,-1,394,11590,394
63087,DB11590,23138,-1,394,11590,394
63088,DB11590,1656,-1,394,11590,394
63089,DB11590,23237,1,394,11590,394
63090,DB11590,10628,-1,394,11590,394
63091,DB11590,9825,-1,394,11590,394
63092,DB11590,8036,1,394,11590,394
63093,DB11590,3280,-1,394,11590,394
63094,DB11590,8544,1,394,11590,394
63095,DB11590,5126,1,394,11590,394
63096,DB11590,6643,1,394,11590,394
63097,DB11590,26094,-1,394,11590,394
63098,DB11590,79682,1,394,11590,394
63099,DB11590,79848,1,394,11590,394
63100,DB11590,10320,-1,394,11590,394
63101,DB11590,79572,-1,394,11590,394
63102,DB11590,80055,1,394,11590,394
63103,DB11590,3007,-1,394,11590,394
63104,DB11590,7167,-1,394,11590,394
63105,DB11590,6810,1,394,11590,394
63106,DB11590,3638,-1,394,11590,394
63107,DB11590,4649,1,394,11590,394
63108,DB11590,3133,-1,394,11590,394
63109,DB11590,81857,-1,394,11590,394
63110,DB11590,1728,1,394,11590,394
63111,DB11590,51302,1,394,11590,394
63112,DB11590,54454,1,394,11590,394
63113,DB11590,64062,-1,394,11590,394
63114,DB11590,57551,-1,394,11590,394
63115,DB11590,51105,-1,394,11590,394
63116,DB11590,3795,-1,394,11590,394
63117,DB11590,4704,1,394,11590,394
63118,DB11590,5091,-1,394,11590,394
63119,DB11590,3992,-1,394,11590,394
63120,DB11590,5236,-1,394,11590,394
63121,DB11590,3105,-1,394,11590,394
63122,DB11590,92482,1,394,11590,394
63123,DB11590,2959,1,394,11590,394
63124,DB11590,5782,-1,394,11590,394
63125,DB11590,50618,-1,394,11590,394
63126,DB11590,5257,-1,394,11590,394
63127,DB11590,113,-1,394,11590,394
63128,DB11590,5054,1,394,11590,394
63129,DB11590,4351,-1,394,11590,394
63130,DB11590,79596,1,394,11590,394
63131,DB11590,55010,1,394,11590,394
63132,DB11590,2054,-1,394,11590,394
63133,DB11590,23284,1,394,11590,394
63134,DB11590,26047,-1,394,11590,394
63135,DB11590,5763,-1,394,11590,394
63136,DB11590,4678,-1,394,11590,394
63137,DB11590,57396,1,394,11590,394
63138,DB11590,54858,-1,394,11590,394
63139,DB11590,3939,-1,394,11590,394
63140,DB11590,6891,-1,394,11590,394
63141,DB11590,224,-1,394,11590,394
63142,DB11590,373,1,394,11590,394
63143,DB11590,2845,1,394,11590,394
63144,DB11590,2978,-1,394,11590,394
63145,DB11590,2782,-1,394,11590,394
63146,DB11590,9412,1,394,11590,394
63147,DB11590,114088,-1,394,11590,394
63148,DB11590,2957,-1,394,11590,394
63149,DB11590,2122,1,394,11590,394
63150,DB11590,9415,-1,394,11590,394
63151,DB11590,23424,-1,394,11590,394
63152,DB11590,3298,1,394,11590,394
63153,DB11590,4478,-1,394,11590,394
63154,DB11590,3845,-1,394,11590,394
63155,DB11590,1028,-1,394,11590,394
63156,DB11590,664,-1,394,11590,394
63157,DB11590,25862,-1,394,11590,394
63158,DB11590,10554,-1,394,11590,394
63159,DB11590,7422,-1,394,11590,394
63160,DB11590,27163,1,394,11590,394
63161,DB11590,7351,-1,394,11590,394
63162,DB11590,9652,-1,394,11590,394
63163,DB11590,1627,-1,394,11590,394
63164,DB11590,7378,1,394,11590,394
63165,DB11590,26268,1,394,11590,394
63166,DB11590,3959,-1,394,11590,394
63167,DB11590,25796,-1,394,11590,394
63168,DB11590,55321,-1,394,11590,394
63169,DB11590,9112,-1,394,11590,394
63170,DB11590,7163,-1,394,11590,394
63171,DB11590,5886,-1,394,11590,394
63172,DB11590,30844,-1,394,11590,394
63173,DB11590,51162,-1,394,11590,394
63174,DB11590,1006,1,394,11590,394
63175,DB11590,6558,1,394,11590,394
63176,DB11590,80143,-1,394,11590,394
63177,DB11590,10238,-1,394,11590,394
63178,DB11590,894,-1,394,11590,394
63179,DB11590,205,-1,394,11590,394
63180,DB11590,51382,1,394,11590,394
63181,DB11590,57185,-1,394,11590,394
63182,DB11590,79854,-1,394,11590,394
63183,DB11590,58986,-1,394,11590,394
63184,DB11590,595,-1,394,11590,394
63185,DB11590,79912,1,394,11590,394
63186,DB11590,80025,1,394,11590,394
63187,DB11590,7174,-1,394,11590,394
63188,DB11590,3358,1,394,11590,394
63189,DB11590,8996,-1,394,11590,394
63190,DB11590,7182,-1,394,11590,394
63191,DB11590,57092,-1,394,11590,394
63192,DB11590,6744,-1,394,11590,394
63193,DB11590,9064,-1,394,11590,394
63194,DB11590,285282,1,394,11590,394
63195,DB11590,808,-1,394,11590,394
63196,DB11590,4289,1,394,11590,394
63197,DB11590,675,1,394,11590,394
63198,DB11590,23347,-1,394,11590,394
63199,DB11590,7415,-1,394,11590,394
63200,DB11590,57787,-1,394,11590,394
63201,DB11590,53635,-1,394,11590,394
63202,DB11590,6651,-1,394,11590,394
63203,DB11590,9967,-1,394,11590,394
63204,DB11590,6782,1,394,11590,394
63205,DB11590,25948,-1,394,11590,394
63206,DB11590,64343,1,394,11590,394
63207,DB11590,27315,-1,394,11590,394
63208,DB11590,5210,-1,394,11590,394
63209,DB11590,3609,-1,394,11590,394
63210,DB11590,23197,-1,394,11590,394
63211,DB11590,10766,-1,394,11590,394
63212,DB11590,1355,-1,394,11590,394
63213,DB11590,201562,-1,394,11590,394
63214,DB11590,284,-1,394,11590,394
63215,DB11590,996,-1,394,11590,394
63216,DB11590,5208,-1,394,11590,394
63217,DB11590,29072,-1,394,11590,394
63218,DB11590,7357,-1,394,11590,394
63219,DB11590,3337,1,394,11590,394
63220,DB11590,163486,1,394,11590,394
63221,DB11590,3710,-1,394,11590,394
63222,DB11590,51574,1,394,11590,394
63223,DB11590,9939,-1,394,11590,394
63224,DB11590,6749,-1,394,11590,394
63225,DB11590,7280,-1,394,11590,394
63226,DB11590,22999,1,394,11590,394
63227,DB11590,1917,-1,394,11590,394
63228,DB11590,10978,1,394,11590,394
63229,DB11590,54587,-1,394,11590,394
63230,DB11590,6541,-1,394,11590,394
63231,DB11590,2554,1,394,11590,394
63232,DB11590,11198,-1,394,11590,394
63233,DB11590,3030,-1,394,11590,394
63234,DB11590,51002,1,394,11590,394
63235,DB11590,6626,-1,394,11590,394
63236,DB11590,2194,-1,394,11590,394
63237,DB11590,10541,-1,394,11590,394
63238,DB11590,51279,-1,394,11590,394
63239,DB11590,79637,-1,394,11590,394
63240,DB11590,54556,1,394,11590,394
63241,DB11590,513,-1,394,11590,394
63242,DB11590,80036,1,394,11590,394
63243,DB11590,1981,-1,394,11590,394
63244,DB11590,4255,-1,394,11590,394
63245,DB11590,9771,-1,394,11590,394
63246,DB11590,4047,-1,394,11590,394
63247,DB11590,23072,1,394,11590,394
63248,DB11590,9530,-1,394,11590,394
63249,DB11590,23658,1,394,11590,394
63250,DB11590,7799,-1,394,11590,394
63251,DB11590,84820,-1,394,11590,394
63252,DB11590,8887,1,394,11590,394
63253,DB11590,3177,-1,394,11590,394
63254,DB11590,6546,1,394,11590,394
63255,DB11590,54932,-1,394,11590,394
63256,DB11590,5371,-1,394,11590,394
63257,DB11590,79718,1,394,11590,394
63258,DB11590,9969,-1,394,11590,394
63259,DB11590,1191,-1,394,11590,394
63260,DB11590,2068,-1,394,11590,394
63261,DB11590,8243,-1,394,11590,394
63262,DB11590,60482,-1,394,11590,394
63263,DB11590,79644,-1,394,11590,394
63264,DB11590,7091,-1,394,11590,394
63265,DB11590,2199,-1,394,11590,394
63266,DB11590,6310,-1,394,11590,394
63267,DB11590,4329,-1,394,11590,394
63268,DB11590,51474,-1,394,11590,394
63269,DB11590,7813,-1,394,11590,394
63270,DB11590,51510,1,394,11590,394
63271,DB11590,221037,-1,394,11590,394
63272,DB11590,958,-1,394,11590,394
63273,DB11590,54165,1,394,11590,394
63274,DB11590,2036,-1,394,11590,394
63275,DB11590,51116,-1,394,11590,394
63276,DB11590,25865,-1,394,11590,394
63277,DB11590,2821,-1,394,11590,394
63278,DB11590,8723,1,394,11590,394
63279,DB11590,22836,-1,394,11590,394
63280,DB11590,29767,1,394,11590,394
63281,DB11590,55361,-1,394,11590,394
63282,DB11590,3005,-1,394,11590,394
63283,DB11590,4801,1,394,11590,394
63284,DB11590,3310,1,394,11590,394
63285,DB11590,81620,-1,394,11590,394
63286,DB11590,5203,1,394,11590,394
63287,DB11590,54906,1,394,11590,394
63288,DB11590,55819,-1,394,11590,394
63289,DB11590,4084,1,394,11590,394
63290,DB11590,983,1,394,11590,394
63291,DB11590,4713,-1,394,11590,394
63292,DB11590,226,-1,394,11590,394
63293,DB11590,221960,1,394,11590,394
63294,DB11590,8895,-1,394,11590,394
63295,DB11590,1410,1,394,11590,394
63296,DB11590,5303,-1,394,11590,394
63297,DB11590,4698,1,394,11590,394
63298,DB11590,8731,1,394,11590,394
63299,DB11590,29883,1,394,11590,394
63300,DB11590,2632,-1,394,11590,394
63301,DB11590,3303,1,394,11590,394
63302,DB11590,54885,-1,394,11590,394
63303,DB11590,10818,1,394,11590,394
63304,DB11590,4646,-1,394,11590,394
63305,DB11590,1432,-1,394,11590,394
63306,DB11590,51128,1,394,11590,394
63307,DB11590,10142,1,394,11590,394
63308,DB11590,27336,-1,394,11590,394
63309,DB11590,50865,-1,394,11590,394
63310,DB11590,2774,-1,394,11590,394
63311,DB11590,130074,-1,394,11590,394
63312,DB11590,10753,1,394,11590,394
63313,DB11590,5228,1,394,11590,394
63314,DB11590,2952,-1,394,11590,394
63315,DB11590,2994,1,394,11590,394
63316,DB11590,64864,-1,394,11590,394
63317,DB11590,7158,-1,394,11590,394
63318,DB11590,4548,-1,394,11590,394
63319,DB11590,1843,1,394,11590,394
63320,DB11590,4297,-1,394,11590,394
63321,DB11590,7473,-1,394,11590,394
63322,DB11590,5976,-1,394,11590,394
63323,DB11590,64582,-1,394,11590,394
63324,DB11590,7171,-1,394,11590,394
63325,DB11590,9732,1,394,11590,394
63326,DB11590,55608,1,394,11590,394
63327,DB11590,55589,1,394,11590,394
63328,DB11590,3099,-1,394,11590,394
63329,DB11590,3267,-1,394,11590,394
63330,DB11590,50649,-1,394,11590,394
63331,DB11590,11118,-1,394,11590,394
63332,DB11590,55198,-1,394,11590,394
63333,DB11590,23200,-1,394,11590,394
63334,DB11590,9639,-1,394,11590,394
63335,DB11590,5599,1,394,11590,394
63336,DB11590,58155,1,394,11590,394
63337,DB11590,57669,-1,394,11590,394
63338,DB11590,22849,1,394,11590,394
63339,DB11590,8635,-1,394,11590,394
63340,DB11590,55166,1,394,11590,394
63341,DB11590,8934,-1,394,11590,394
63342,DB11590,11335,1,394,11590,394
63343,DB11590,51520,-1,394,11590,394
63344,DB11590,1124,1,394,11590,394
63345,DB11590,7915,-1,394,11590,394
63346,DB11590,6429,1,394,11590,394
63347,DB11590,5618,1,394,11590,394
63348,DB11590,10324,1,394,11590,394
63349,DB11590,5223,-1,394,11590,394
63350,DB11590,55327,1,394,11590,394
63351,DB11590,55520,1,394,11590,394
63352,DB11590,54800,-1,394,11590,394
63353,DB11590,79706,-1,394,11590,394
63354,DB11590,79634,-1,394,11590,394
63355,DB11590,9926,-1,394,11590,394
63356,DB11590,1839,1,394,11590,394
63357,DB11590,10912,1,394,11590,394
63358,DB11590,25939,-1,394,11590,394
63359,DB11590,8665,-1,394,11590,394
63360,DB11590,29775,-1,394,11590,394
63361,DB11590,10190,1,394,11590,394
63362,DB11590,23471,1,394,11590,394
63363,DB11590,28955,-1,394,11590,394
63364,DB11590,5922,1,394,11590,394
63365,DB11590,3008,-1,394,11590,394
63366,DB11590,23198,-1,394,11590,394
63367,DB11590,51315,1,394,11590,394
63368,DB11590,83989,-1,394,11590,394
63369,DB11590,10174,-1,394,11590,394
63370,DB11590,1288,1,394,11590,394
63371,DB11590,1773,-1,394,11590,394
63372,DB11590,56994,1,394,11590,394
63373,DB11590,10346,1,394,11590,394
63374,DB11590,10095,-1,394,11590,394
63375,DB11590,3305,1,394,11590,394
63376,DB11590,2023,-1,394,11590,394
63377,DB11590,54014,1,394,11590,394
63378,DB11590,6477,1,394,11590,394
63379,DB11590,11156,-1,394,11590,394
63380,DB11590,83482,1,394,11590,394
63381,DB11590,23764,-1,394,11590,394
63382,DB11590,23632,-1,394,11590,394
63383,DB11590,666,-1,394,11590,394
